Time,Pressure,RFTS,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,NeLWzr,DifRadU,DifRadD,DirRadU,Latitude,Longitude
203758,635.2,-21.9,3769,-32.8,38.1,0.1,115,454,447,534.85418,0,374,289.9,355.1,69.36842,137.59195
203759,635.2,-21.9,3769,-32.2,40.3,0,54.8,432,443,508.9361361,0,373.7,290,353.6,69.36893,137.59413
203800,635.2,-21.9,3769,-31.9,41.4,0,57.5,452,444,532.4979942,0,374,289.2,353,69.36935,137.59612
203801,635.2,-21.9,3769,-32,41.4,0,65.7,433,446,510.114229,0,374.5,288.9,353.7,69.3698,137.59842
203802,635.2,-21.9,3770,-32.1,40.7,0.21,52.1,429,443,505.4018574,0,375,289,354.6,69.37028,137.60063
203803,635.2,-21.9,3770,-32.2,40.4,0,65.7,439,429,517.1827864,0,374.9,288.7,354.7,69.3707,137.60284
203804,635.2,-21.9,3770,-32.3,40,0,52.1,430,415,506.5799503,0,375.1,288.9,355.7,69.37118,137.60501
203805,635.2,-21.9,3769,-32.3,39.9,0.03,52.1,434,411,511.2923219,0,375.1,288.5,356.1,69.37166,137.60727
203806,635.1,-21.9,3770,-32.3,40,0.07,60.4,444,403,523.1275736,0,374.6,287.8,355.3,69.37211,137.60947
203807,635.2,-21.9,3770,-32.2,40.6,0.07,49.4,436,406,513.6485077,0,375,287.5,355.5,69.37251,137.61165
203808,635.1,-21.9,3770,-32,41.3,0,71.3,423,405,498.3850532,0,374.3,287.1,355.4,69.37297,137.61383
203809,635.1,-22,3770,-31.8,42.3,0.03,49.3,409,393,481.8900396,0,374,286.8,354.9,69.37343,137.61606
203810,635.2,-22,3770,-31.6,43.1,0.21,46.6,401,392,472.4152559,0,373.4,286.8,353.3,69.37386,137.61807
203811,635.1,-22,3770,-31.4,44.1,0.03,43.9,386,383,454.7910888,0,374,286.8,353.7,69.37433,137.62027
203812,635.1,-22,3771,-31.2,44.9,0.03,52.1,373,379,439.4742904,0,374.5,286.2,354.5,69.37477,137.62241
203813,635.1,-22,3770,-31,45.9,0,65.8,361,387,425.3357074,0,374.3,286.5,355,69.37527,137.62483
203814,635.1,-22,3771,-30.8,46.8,0,54.8,348,384,410.018909,0,374.3,285.7,355,69.37576,137.62711
203815,635,-22,3771,-30.6,47.6,0,84.9,335,363,394.7431324,0,374,285.4,353.9,69.37622,137.62918
203816,635.1,-22,3771,-30.4,48.7,0,79.5,290,369,341.6824242,0,374.3,285.1,353.3,69.37664,137.63133
203817,635.1,-22,3771,-30.1,49.8,0.03,63,291,364,342.8606394,0,374.8,284.9,353.6,69.37705,137.63361
203818,634.9,-22,3773,-29.9,50.9,0,52.1,320,373,377.1072851,0,374.9,285.1,352.7,69.37759,137.63583
203819,634.9,-22.1,3773,-29.7,51.9,0,43.8,328,372,386.5349672,0,375.4,284.4,351.8,69.37794,137.63777
203820,634.9,-22.1,3773,-29.5,53,0,49.3,333,360,392.4272686,0,376.6,283.6,352.4,69.37856,137.64023
203821,634.8,-22.1,3774,-29.4,53.8,0,49.2,344,372,405.4325272,0,377.7,283.7,353.6,69.37896,137.6423
203822,634.8,-22.1,3774,-29.2,54.8,0,41.1,377,362,444.3257638,0,377.6,283.4,354,69.37943,137.64453
203823,634.7,-22.1,3775,-29,55.6,0.21,60.1,376,350,443.1933412,0,377.6,282.8,354,69.37992,137.6468
203824,634.7,-22.1,3776,-28.9,56.3,0,57.4,342,370,403.1173476,0,378.4,282.6,354.5,69.3803,137.6489
203825,634.6,-22.1,3776,-28.7,57.1,0.03,65.6,352,360,414.9476552,0,378.5,282.4,354.5,69.38079,137.65118
203826,634.5,-22.1,3777,-28.6,58,0.03,68.4,373,377,439.7489252,0,378.3,282.2,353.5,69.38119,137.65329
203827,634.5,-22.1,3778,-28.4,58.8,0,60.2,361,360,425.6015067,0,378.7,281.2,353.8,69.38158,137.65511
203828,634.4,-22.1,3778,-28.3,59.6,0,65.7,360,347,424.4668643,0,379.4,281.4,354.9,69.38214,137.65773
203829,634.4,-22.1,3779,-28.1,60.6,0,41,344,342,405.6016703,0,379.4,280.7,354.2,69.38262,137.65982
203830,634.4,-22.1,3779,-28.1,61,0,71.2,303,335,357.2596108,0,379.5,280.6,354.1,69.38307,137.66208
203831,634.3,-22.1,3780,-28,61.6,0,76.6,283,345,333.7129799,0,379.8,280.4,354.8,69.38351,137.66409
203832,634.3,-22.1,3781,-27.8,62.4,0,57.4,314,342,370.268112,0,380.1,280.4,355.3,69.38403,137.66647
203833,634.2,-22.1,3782,-27.7,63,0,71,356,367,419.8383114,0,380.3,279.8,355.2,69.38447,137.66859
203834,634.2,-22.2,3782,-27.6,63.6,0.07,57.3,388,398,457.5765866,0,380.4,279.8,355.9,69.38486,137.67085
203835,634.1,-22.2,3782,-27.5,64.2,0,51.9,400,350,471.777798,0,379.9,279.4,356.9,69.38525,137.67282
203836,634.1,-22.2,3783,-27.4,65.1,0,62.8,364,337,429.3177962,0,379.4,279.4,356.7,69.38572,137.67503
203837,634,-22.2,3783,-27.3,65.6,0,40.9,327,344,385.7187346,0,379,279.2,356.1,69.38624,137.6774
203838,634,-22.2,3784,-27.3,66,0,51.8,325,335,383.3595986,0,378.8,278.2,356,69.3867,137.67946
203839,634,-22.2,3784,-27.2,66.7,0,35.4,323,331,381.0004626,0,378.5,278.5,356.4,69.38714,137.68173
203840,634,-22.2,3784,-27.1,67.2,0,57.2,316,331,372.7434866,0,378.2,278.2,356.3,69.38761,137.68385
203841,633.9,-22.1,3785,-27,67.4,0,51.8,329,335,388.1185368,0,377.4,278,355.3,69.38806,137.68604
203842,634,-22.1,3784,-27,67.5,0.03,51.7,335,359,395.1552785,0,377.5,277.3,355.6,69.38848,137.68806
203843,633.9,-22.1,3785,-26.9,67.5,0,57.1,354,431,417.6108268,0,377.5,276.9,356,69.38895,137.69032
203844,634,-22,3784,-26.9,67.3,0,68,439,560,517.8303501,0,377.3,276.9,356.3,69.38937,137.69244
203845,634,-22,3784,-27,66.9,0,38.1,509,580,600.4001098,0,376.9,277,357,69.38987,137.69473
203846,633.9,-22,3785,-27.1,66.1,0,54.5,513,651,605.1817914,0,376.4,276.2,356.5,69.3903,137.69695
203847,633.9,-22,3785,-27.2,65.5,0,73.5,585,723,690.1195867,0,376.2,276.1,355.5,69.39072,137.69917
203848,634,-22,3784,-27.3,64.9,0,68,701,706,826.8771649,0,376.1,276.1,355.4,69.39118,137.70134
203849,634,-22.1,3784,-27.4,64.3,0,70.8,721,673,850.4685248,0,375.9,275.4,355.4,69.39171,137.70361
203850,634,-22.1,3784,-27.6,63.6,0,43.5,678,572,799.747101,0,375.6,275.2,355,69.39217,137.70567
203851,634,-22.1,3784,-27.7,62.9,0,35.4,619,528,730.1525893,0,375.7,275,354.5,69.3926,137.70782
203852,634,-22.1,3784,-27.8,62,0,43.6,592,536,698.3042534,0,375.6,274.8,353.8,69.39307,137.71017
203853,634,-22.1,3784,-28,61.3,0,43.6,582,587,686.5085734,0,376.1,274.4,354.7,69.39348,137.71231
203854,634,-22.1,3784,-28.1,60.7,0,68.1,583,557,687.6881414,0,376.3,274.2,355.2,69.39388,137.71448
203855,634.1,-22.1,3783,-28.2,59.9,0,57.2,564,530,665.2066952,0,375.6,273.8,354,69.39439,137.71664
203856,634,-22.1,3784,-28.4,59.2,0,65.4,543,540,640.5054216,0,376.3,273.3,355.3,69.39481,137.71887
203857,634,-22.1,3783,-28.5,58.2,0,68.2,552,519,651.1215336,0,376.2,273.1,356.4,69.39523,137.72064
203858,634.1,-22.1,3783,-28.6,57.8,0.03,92.8,556,520,655.7711392,0,375.8,272.7,355.7,69.39583,137.72328
203859,634.1,-22.1,3783,-28.8,57.1,0,62.8,542,533,639.2589163,0,375.6,272.6,355.5,69.39622,137.72545
203900,634.1,-22.1,3782,-28.9,56.2,0,68.2,548,529,646.3355833,0,375.2,271.7,355.8,69.3967,137.72743
203901,634.1,-22.1,3782,-29,55.6,0,49.1,555,534,654.5916947,0,375.1,271.8,355.6,69.39718,137.72975
203902,634.2,-22.1,3782,-29.2,54.9,0,81.9,526,471,620.3228983,0,374.4,271.9,355.1,69.39764,137.73206
203903,634.2,-22.1,3782,-29.3,54.5,0.03,60.1,471,441,555.4602378,0,374.2,271.7,355.6,69.39802,137.73416
203904,634.2,-22.1,3781,-29.4,53.9,0,122.9,454,479,535.4117791,0,373.6,271.3,354.9,69.39848,137.73657
203905,634.2,-22.1,3781,-29.5,53.4,0,60.1,485,489,571.9707332,0,373.7,271,354.3,69.39893,137.73837
203906,634.3,-22.1,3781,-29.6,53,0,79.2,492,469,580.1653219,0,373.6,270.3,353.9,69.39938,137.74075
203907,634.3,-22.1,3780,-29.6,52.8,0,57.3,467,484,550.6853767,0,373.9,270.5,353.8,69.39993,137.74312
203908,634.3,-22.1,3780,-29.7,52.3,0,65.5,473,481,557.7605635,0,374.1,270.3,352.9,69.4004,137.74519
203909,634.3,-22.1,3780,-29.8,52,0.03,49.1,468,484,551.8645745,0,374.3,269.1,352.6,69.40084,137.74741
203910,634.3,-22.1,3780,-29.8,51.6,0,62.8,444,463,523.5638271,0,374.7,269.3,353.1,69.40129,137.74959
203911,634.4,-22.1,3779,-29.9,51.4,0.07,62.7,436,471,514.0765356,0,375.3,269.1,353.3,69.40174,137.75162
203912,634.4,-22.1,3780,-29.9,51.2,0,60,467,492,550.6278489,0,375.4,268.9,353.4,69.40217,137.75368
203913,634.3,-22.1,3780,-30,50.9,0.03,84.5,506,511,596.6740912,0,375.2,268.6,353.4,69.40265,137.75621
203914,634.3,-22.1,3780,-30,50.8,0.21,73.7,514,507,606.1076737,0,375.4,268.7,353.2,69.40312,137.75839
203915,634.3,-22,3780,-30,50.4,0,62.8,465,515,548.3269811,0,375.4,268.2,352.3,69.40358,137.76057
203916,634.3,-22,3780,-30.1,50.1,0,62.7,438,552,516.4886402,0,376,268.1,351.7,69.40401,137.76271
203917,634.3,-22,3781,-30.1,49.8,0,57.3,505,622,595.4948934,0,376.9,267.9,352.8,69.40446,137.765
203918,634.2,-22,3781,-30.2,49.4,0.03,40.9,586,615,691.0821643,0,377.3,267.5,353.7,69.40498,137.7672
203919,634.3,-22,3781,-30.2,49.1,0.03,57.2,605,637,713.4146743,0,377.7,267,353.9,69.40546,137.76956
203920,634.2,-22,3782,-30.3,48.8,0.07,65.5,649,664,765.3793935,0,377.3,266.8,353.5,69.4059,137.77151
203921,634.2,-22,3782,-30.4,48.4,0.03,68.1,736,653,867.9803292,0,377.6,266.8,354.1,69.4063,137.77382
203922,634.1,-22,3782,-30.5,48.1,0,49.1,753,683,888.1217048,0,377.3,266.2,353.6,69.40669,137.77603
203923,634.1,-22,3783,-30.5,47.8,0.03,40.9,711,685,838.585036,0,377.9,266.3,354.2,69.40715,137.77829
203924,634.1,-22,3783,-30.6,47.6,0,40.9,679,688,800.8428121,0,377.6,265.7,354.3,69.40766,137.78052
203925,634.1,-22,3783,-30.6,47.3,0,79.1,682,675,804.3811456,0,377.6,266,354.9,69.40808,137.78265
203926,634,-22,3784,-30.7,47.1,0,57.3,718,663,846.9298208,0,377.3,265.8,354.4,69.40858,137.78496
203927,634,-22,3784,-30.8,46.7,0.03,60,767,650,904.7286526,0,376.9,265.6,353,69.40901,137.78691
203928,634,-22,3784,-30.9,46.3,0.21,46.4,755,658,890.5738367,0,377,265.7,353.7,69.40942,137.78934
203929,633.9,-22,3785,-30.9,46.2,0,43.7,733,689,864.7139437,0,377.5,265.4,354.9,69.40994,137.79153
203930,633.8,-22,3786,-31,46,0,57.3,736,678,868.3440695,0,377.2,265.4,354.5,69.41045,137.79384
203931,633.9,-22.1,3785,-31.1,45.6,0.03,60,736,703,868.2530185,0,376.6,265.2,353.3,69.41089,137.79593
203932,633.8,-22.1,3787,-31.1,45.4,0.07,51.8,745,700,878.9624073,0,376.8,264.9,354.2,69.41127,137.79803
203933,633.8,-22.1,3787,-31.2,45.2,0,62.7,723,698,853.0064705,0,376.7,264.8,353.5,69.41179,137.80038
203934,633.7,-22.1,3787,-31.2,45.1,0.03,70.9,728,698,858.9956849,0,376.8,265.1,352.4,69.41219,137.80246
203935,633.7,-22.1,3788,-31.3,44.8,0,38.2,762,703,899.1136153,0,376.9,265.1,353.1,69.41261,137.80478
203936,633.7,-22.1,3787,-31.4,44.6,0.07,122.8,767,708,905.0133109,0,377.3,265.1,354,69.41314,137.80708
203937,633.7,-22.1,3788,-31.4,44.5,0,51.8,760,755,896.753737,0,377.2,264.9,353.4,69.41351,137.80925
203938,633.6,-22.1,3789,-31.5,44.2,0.03,54.5,793,778,935.7899975,0,376.8,265.2,353,69.41404,137.81154
203939,633.5,-22.1,3790,-31.5,44.1,0,62.7,809,782,954.7713435,0,376.7,264.7,352.7,69.41449,137.81355
203940,633.5,-22.1,3789,-31.6,43.7,0,60,822,783,970.1137754,0,377.3,265,353.7,69.41492,137.81567
203941,633.5,-22.1,3790,-31.6,43.6,0.03,46.4,867,777,1023.222194,0,376.9,264.9,352.7,69.41541,137.8181
203942,633.5,-22.1,3790,-31.7,43.3,0,38.2,887,778,1046.825935,0,376.8,265.3,351.2,69.41577,137.82001
203943,633.4,-22.1,3791,-31.7,43.2,0,38.2,836,790,986.7401683,0,377.8,265.5,353.5,69.41625,137.82259
203944,633.3,-22.1,3792,-31.8,42.9,0.07,49.1,845,777,997.4679492,0,377.1,265.4,352.5,69.41674,137.82475
203945,633.4,-22.1,3792,-31.9,42.7,0.03,76.4,873,777,1030.411683,0,377.6,265.7,351.7,69.4171,137.82677
203946,633.3,-22.1,3792,-31.9,42.5,0.03,76.3,820,770,967.9570631,0,377.8,266.2,351.8,69.41765,137.82915
203947,633.2,-22.1,3794,-32,42.2,0.21,76.4,798,730,942.0867083,0,378.7,266,352.6,69.41808,137.83139
203948,633.1,-22.2,3794,-32,42.1,0,51.9,760,719,897.3200165,0,378.5,266.4,351.9,69.41845,137.83344
203949,633.1,-22.2,3795,-32,42.1,0,57.3,711,722,839.4664891,0,378.6,266.3,351.7,69.41891,137.83569
203950,633.1,-22.2,3795,-32,42.4,0,57.4,724,683,854.8153841,0,378.8,266.4,352.3,69.4194,137.83789
203951,633,-22.2,3796,-31.6,44.1,0,46.5,713,588,841.9166638,0,379.4,266.7,353.1,69.41987,137.84021
203952,632.9,-22.2,3798,-30.5,49,0.03,54.7,585,492,690.8460644,0,379.2,267.1,352.5,69.42033,137.84233
203953,632.8,-22.3,3798,-29.2,55.4,0.03,46.5,463,464,546.8299499,0,378.7,267.6,351.4,69.42068,137.84447
203954,632.8,-22.3,3799,-28,61.8,0,32.9,452,460,533.8383096,0,378.9,267.6,351.9,69.42111,137.84666
203955,632.7,-22.3,3800,-26.9,68.8,0,52.1,471,463,556.3372291,0,378.9,267.9,352.2,69.4216,137.84891
203956,632.7,-22.3,3800,-25.8,75.9,0,68.6,470,485,555.156046,0,378.6,267.8,352.7,69.42208,137.85117
203957,632.7,-22.3,3799,-25,81.5,0,52.1,465,464,549.2501306,0,378.7,267.8,355.7,69.42253,137.85318
203958,632.8,-22.3,3799,-25.2,80.2,0,30.2,466,456,550.3731245,0,377.3,268.5,357.1,69.42291,137.85561
203959,632.8,-22.3,3799,-25.7,77,0,60.4,460,472,543.2867753,0,376.2,268.7,357.1,69.42338,137.85776
204000,632.8,-22.3,3798,-26.2,73.2,0,43.9,454,476,536.2004261,0,374.5,269.6,357.2,69.42384,137.86003
204001,632.8,-22.3,3798,-26.6,70.9,0,55,479,470,565.7268812,0,373.2,270.2,356.8,69.42427,137.86226
204002,632.9,-22.3,3797,-26.9,69.2,0,49.6,485,466,572.75272,0,371.6,270.3,354.1,69.4247,137.86436
204003,633.1,-22.3,3795,-27.1,67.8,0,63.4,465,479,549.018168,0,371,270.3,353.6,69.42516,137.86667
204004,633.2,-22.3,3794,-27.2,67.4,0,77.3,460,467,543.057501,0,370.1,271.2,353.3,69.4256,137.86891
204005,633.3,-22.3,3793,-27.1,67.4,0,77.2,480,471,566.6090126,0,369.9,271.8,351.1,69.42606,137.87099
204006,633.4,-22.3,3792,-27,68.3,0,60.6,472,474,557.1068893,0,369.6,272.1,350,69.42646,137.8732
204007,633.4,-22.3,3791,-26.8,69.2,0,68.8,466,461,550.0250221,0,370,272.1,350.1,69.42696,137.8757
204008,633.4,-22.2,3791,-26.7,69.8,0.03,88.1,485,465,572.450935,0,370.3,272.2,350.8,69.42737,137.87776
204009,633.6,-22.3,3789,-26.7,70.3,0,57.7,485,459,572.3305786,0,370.3,272.6,350.7,69.4278,137.87988
204010,633.6,-22.2,3789,-26.5,71.2,0,60.4,504,463,594.7517765,0,370.7,271.9,348.9,69.4282,137.88217
204011,633.6,-22.2,3789,-26.5,71.5,0,57.7,518,469,611.2726592,0,371,271.5,350.2,69.42868,137.88437
204012,633.7,-22.3,3788,-26.5,71.1,0,65.9,495,459,584.0698682,0,371.4,271,350.7,69.42917,137.88683
204013,633.7,-22.3,3788,-26.5,70.8,0,68.6,468,471,552.2115117,0,371.1,271,349.3,69.42957,137.88892
204014,633.7,-22.2,3787,-26.5,71,0,54.9,475,464,560.4710856,0,371.5,270.6,350.8,69.42995,137.89127
204015,633.8,-22.2,3787,-26.5,71.2,0,65.9,491,469,579.2893181,0,371.6,270.3,351.1,69.43045,137.89351
204016,633.8,-22.2,3787,-26.4,72.1,0,63.1,497,466,586.36821,0,371.6,269.5,349.5,69.43089,137.89561
204017,633.8,-22.2,3786,-26.3,72.2,0,49.4,492,461,580.4691334,0,372.1,269.1,351.4,69.4313,137.89795
204018,633.9,-22.2,3786,-26.2,73.3,0,49.4,500,473,589.8458006,0,371.7,269.4,351.4,69.43178,137.90019
204019,633.8,-22.2,3786,-26.1,73.9,0.03,54.9,499,484,588.7278406,0,371.2,268.2,349.4,69.43221,137.90253
204020,633.9,-22.2,3785,-26,74.5,0,54.9,479,463,565.072277,0,371.6,268,350.2,69.43262,137.90462
204021,633.9,-22.2,3785,-25.9,75.4,0.03,57.7,470,464,554.4550526,0,371.3,267.1,350.6,69.43303,137.90688
204022,633.9,-22.2,3785,-25.8,76.1,0,60.4,449,478,529.6815289,0,371.6,266.9,351,69.43349,137.9091
204023,633.9,-22.2,3785,-25.6,76.9,0,52.2,429,469,506.0876969,0,371,265.9,349.2,69.43394,137.91147
204024,633.9,-22.2,3785,-25.5,77.6,0,49.4,468,458,552.0956694,0,371.3,265.5,348.9,69.43435,137.9137
204025,633.9,-22.2,3785,-25.4,78.4,0,43.9,485,474,572.1504266,0,371.6,264.7,349.5,69.4348,137.91592
204026,633.9,-22.2,3785,-25.3,79.4,0,46.7,454,475,535.5799869,0,372.5,264.3,349.6,69.43527,137.91815
204027,633.9,-22.2,3785,-25.2,80.1,0,52.2,465,470,548.5565946,0,372.6,263.4,350.2,69.43568,137.92046
204028,633.9,-22.2,3785,-25.1,81,0,65.8,498,471,587.4864174,0,372.5,262.8,350.1,69.43615,137.92252
204029,633.8,-22.2,3786,-25,81.8,0,93.3,500,462,589.9076559,0,372.7,261.9,351.1,69.43656,137.92494
204030,633.9,-22.3,3786,-24.8,82.7,0,46.6,488,472,575.6895014,0,372.1,261.7,351.6,69.437,137.92732
204031,633.8,-22.3,3786,-24.7,83.7,0,60.4,475,472,560.4122731,0,372,261.3,351.2,69.43744,137.92943
204032,633.8,-22.3,3786,-24.6,84.3,0,63.1,479,469,565.1315344,0,371.7,260.5,349.8,69.43787,137.93152
204033,633.7,-22.3,3787,-24.5,85.3,0,63.1,493,477,581.7099899,0,371.6,259.8,350.2,69.43831,137.93394
204034,633.7,-22.3,3787,-24.5,85.6,0,60.4,480,464,566.3707813,0,371.8,259.2,350.3,69.43877,137.9362
204035,633.7,-22.3,3787,-24.4,85.8,0,57.6,454,461,535.692364,0,371.8,258.7,350.3,69.43927,137.93842
204036,633.7,-22.3,3787,-24.5,85.4,0,52.1,444,466,523.8929727,0,371.9,258.2,350.9,69.43962,137.94072
204037,633.6,-22.3,3788,-24.5,85.1,0,46.6,448,473,528.6682458,0,371.9,257.4,351.2,69.44006,137.94296
204038,633.7,-22.3,3788,-24.5,85.2,0,68.6,455,477,536.8723031,0,371.2,256.7,351.2,69.44055,137.94516
204039,633.7,-22.3,3788,-24.6,85,0.03,68.6,466,461,549.8516335,0,370.7,256.6,350.2,69.44102,137.94756
204040,633.6,-22.3,3789,-24.6,84.4,0,76.7,481,466,567.6103264,0,370.9,256.3,350.6,69.44137,137.94971
204041,633.6,-22.3,3789,-24.6,84.7,0,54.8,492,472,580.5910199,0,370.5,255.7,350.8,69.4418,137.95184
204042,633.6,-22.3,3789,-24.6,84.8,0.03,76.8,462,465,545.1891285,0,370.2,255.2,350,69.44231,137.95425
204043,633.6,-22.3,3789,-24.6,84.9,0,52.1,442,478,521.5878675,0,369.9,254.7,348.8,69.44266,137.95647
204044,633.5,-22.3,3790,-24.6,84.8,0,32.9,445,471,525.1832483,0,370,255,349.9,69.44316,137.95877
204045,633.5,-22.3,3790,-24.6,85.1,0,38.4,475,477,560.5888605,0,369.9,254,350.6,69.44359,137.96106
204046,633.5,-22.3,3790,-24.5,85.3,0,76.8,511,472,603.0755952,0,369.9,254.2,349.8,69.44399,137.96324
204047,633.4,-22.3,3791,-24.5,86,0.03,76.7,521,488,614.9421384,0,369.5,253.6,349.4,69.44445,137.96553
204048,633.5,-22.3,3790,-24.4,86.8,0,71.2,485,475,572.3907312,0,369.4,253.5,350.4,69.44493,137.96777
204049,633.5,-22.3,3791,-24.2,88.5,0.03,60.3,473,463,558.2284864,0,369.7,253.6,352.5,69.44528,137.97006
204050,633.5,-22.3,3790,-24.1,89.4,0,65.8,497,475,586.5529761,0,369,253.4,352,69.44574,137.97234
204051,633.5,-22.3,3790,-24,90.2,0,71.3,498,477,587.7331632,0,368.1,253.5,350.1,69.44621,137.97441
204052,633.5,-22.3,3790,-23.9,91,0,54.8,453,471,534.6247449,0,367.9,253.5,349.4,69.44663,137.97676
204053,633.5,-22.3,3790,-23.7,92,0,65.9,437,467,515.7417517,0,367.8,252.7,350.2,69.447,137.97884
204054,633.4,-22.3,3791,-23.7,92.8,0,60.3,430,465,507.5338186,0,367.8,253.4,349.6,69.44749,137.98126
204055,633.5,-22.3,3790,-23.6,93.4,0.03,74,419,461,494.4983843,0,367.4,253.2,350.2,69.44797,137.9836
204056,633.5,-22.3,3790,-23.5,94.3,0,79.5,441,472,520.4625,0,367.8,252.7,349.6,69.44834,137.98589
204057,633.5,-22.3,3790,-23.4,94.6,0.03,54.8,470,467,554.6879251,0,367.4,253.2,347.8,69.44883,137.98819
204058,633.5,-22.4,3789,-23.4,94.9,0.21,38.4,501,466,591.2737244,0,368,253.1,350.3,69.44926,137.99039
204059,633.5,-22.3,3789,-23.3,95.6,0.03,49.4,512,468,604.2557823,0,368,253,349.8,69.44969,137.99274
204100,633.5,-22.3,3790,-23.3,95.8,0,65.8,489,468,577.1114795,0,367.5,252.7,348,69.4502,137.99486
204101,633.5,-22.3,3790,-23.2,96.7,0,35.6,470,473,554.6879251,0,368.3,252.4,348.9,69.45062,137.99722
204102,633.5,-22.4,3790,-23.2,97,0,54.8,455,465,536.985119,0,368.3,252.5,349.4,69.45102,137.99936
204103,633.5,-22.4,3790,-23.1,97.2,0,68.5,454,469,535.8049319,0,368.4,252.1,348.6,69.4515,138.00165
204104,633.4,-22.4,3791,-23,98.1,0,52,458,466,540.5825324,0,368.1,252.2,347.9,69.45186,138.00392
204105,633.4,-22.4,3792,-23,98.3,0,49.3,465,466,548.8447109,0,368.8,252.1,346.8,69.45236,138.00621
204106,633.3,-22.4,3792,-23,98.7,0,43.8,482,468,568.9698834,0,369.3,251.4,347.5,69.45282,138.00836
204107,633.3,-22.4,3792,-22.9,99.3,0,68.5,499,473,589.037286,0,370.3,251.1,347.6,69.45325,138.01083
204108,633.2,-22.4,3793,-22.9,99.1,0,52,498,469,587.9187729,0,371,250.7,347.1,69.45368,138.01292
204109,633.2,-22.4,3794,-22.9,99.6,0,62.9,489,471,577.2937348,0,371.3,250.1,348.6,69.45409,138.01509
204110,633,-22.4,3796,-22.9,99.9,0,57.4,492,466,580.9579223,0,371.2,250,348.5,69.45454,138.01746
204111,633,-22.4,3796,-22.8,100,0,71.1,491,452,579.7771135,0,371.7,249.6,348.5,69.455,138.01968
204112,632.9,-22.4,3797,-22.8,100,0,60.1,479,457,565.6671194,0,371.8,249.3,349.6,69.45541,138.02197
204113,632.7,-22.4,3799,-22.8,100,0,43.7,451,456,532.7135675,0,371.6,249.5,349.9,69.45587,138.02402
204114,632.7,-22.4,3800,-22.8,100,0,38.2,431,464,509.089906,0,371.5,249,349,69.45634,138.02644
204115,632.6,-22.4,3801,-22.8,100,0,46.4,447,466,528.044699,0,371.5,249.3,348.9,69.45676,138.0285
204116,632.5,-22.4,3802,-22.8,100,0,62.8,467,463,551.7292727,0,372,249.3,349.7,69.45722,138.03087
204117,632.5,-22.4,3802,-22.9,100,0,41,470,463,555.2735721,0,371.6,249.1,349.7,69.45764,138.03323
204118,632.3,-22.4,3804,-22.9,99.9,0.03,49.1,470,465,555.391297,0,371.5,249.5,348.4,69.45806,138.0354
204119,632.2,-22.5,3806,-22.9,100,0,73.6,462,461,545.9957619,0,371.9,249.6,347.2,69.45847,138.03758
204120,632.1,-22.5,3808,-22.9,100,0,43.7,449,464,530.6885959,0,372,249.9,346.9,69.45898,138.03986
204121,632,-22.5,3809,-22.9,100,0,60,440,451,520.1064535,0,373,249.7,348,69.45937,138.04207
204122,631.8,-22.5,3810,-22.9,100,0,49.1,412,454,487.1124033,0,373.7,250.7,348.3,69.45986,138.04437
204123,631.8,-22.5,3811,-23,99.7,0,73.5,382,445,451.6430535,0,373.6,250.9,348.9,69.46026,138.04651
204124,631.6,-22.5,3813,-23,99.9,0,57.1,393,453,464.7475024,0,373.4,250.6,350.3,69.46069,138.0488
204125,631.5,-22.5,3815,-23,99.7,0,27.2,422,464,499.0950782,0,373,251.1,350.9,69.46112,138.05093
204126,631.4,-22.5,3816,-23,99.5,0,43.5,451,455,533.4500181,0,372.9,251.6,351.5,69.46152,138.0531
204127,631.3,-22.5,3816,-23.1,99,0,48.9,468,479,553.6170228,0,372,252.8,351.3,69.46206,138.0554
204128,631.2,-22.5,3818,-23.1,98.8,0,57.1,474,468,560.7746181,0,371.4,253.5,351,69.46243,138.05746
204129,631.2,-22.5,3818,-23.1,98.9,0.03,40.8,509,468,602.1820266,0,370.8,253.3,351.3,69.46284,138.05963
204130,631.2,-22.5,3819,-23.2,98,0,59.8,531,456,628.2095405,0,369.9,253.7,351.5,69.46336,138.062
204131,631.1,-22.5,3819,-23.3,97.7,0,38.1,508,470,601.0632525,0,369.2,253.9,351,69.46378,138.06421
204132,631.1,-22.5,3819,-23.3,97.8,0,35.4,465,454,550.1858512,0,368.4,254.9,350.2,69.46423,138.06635
204133,631.1,-22.5,3819,-23.3,97.4,0,51.6,434,468,513.5067945,0,368.1,255.3,350.9,69.46471,138.06857
204134,631.2,-22.5,3819,-23.3,97.3,0,35.4,439,460,519.3672096,0,367.9,255.3,351.5,69.46511,138.07074
204135,631.1,-22.5,3820,-23.4,96.8,0,76.2,442,471,522.9723575,0,367.3,256.3,350.9,69.46555,138.07295
204136,631.1,-22.5,3819,-23.5,96,0,62.5,454,472,537.170702,0,366.9,256.5,350.5,69.46603,138.07516
204137,631.1,-22.5,3819,-23.6,95.3,0,51.7,481,467,569.1169773,0,365.9,257.3,350.2,69.46649,138.07758
204138,631.3,-22.5,3817,-23.6,94.7,0.03,38.1,499,476,590.2882359,0,366,258.1,350,69.46689,138.07965
204139,631.2,-22.5,3818,-23.7,94.6,0.03,73.5,499,468,590.3513385,0,365.4,258.4,349.2,69.4673,138.08171
